EMPLOYEE_ID,RATINGS_2021,JOB_FAMILY_GROUP,MANAGER_ID,GENDER,TERMINATION_TYPE,STATUS,JOB_PROFILE_NAME,JOB_FAMILY_DESC,WORK_ADDRESS_COUNTRY,engagement_score,risk_score,Promotional_Opportunities,Relationship_with_manager
1076856,On Track,Human Resources,1268244,Female,None,Active,Senior HR Reporting & Analytics Specialist,HR REPORTING & ANALYTICS,United States of America,58,0.239899281,-9999,-9999
521215,On Track,"Legal, Compliance & Risk",509330,Male,None,Active,Senior Compliance Officer,COMPLIANCE,Ireland,75,0.333106007,-9999,-9999
1075816,On Track,Information Technology,1028245,Male,None,Active,Senior Applications Developer,APPLICATIONS DEVELOPMENT,United States of America,93,0.472001086,-9999,-9999
1210562,Stand Out,Finance,760239,Female,None,Active,Staff Accountant II,GENERAL ACCOUNTING,Spain,69,0.467368079,-9999,-9999
754077,On Track,Information Technology,1122608,Female,None,Active,Senior IT Business Analyst,BUSINESS ANALYSIS,Chile,7,0.545950853,-9999,-9999
1075826,On Track,"Legal, Compliance & Risk",1070040,Female,None,Active,Assistant Counsel,ATTORNEYS,Russian Federation,26,0.130246996,-9999,-9999
840866,On Track,Information Technology,1036458,Male,None,Active,Senior Analyst - IT Product Support,IT PRODUCT SUPPORT,India,2,0.51480898,-9999,-9999
1076046,On Track,Information Technology,1053781,Female,None,Active,Senior Applications Development Analyst,APPLICATIONS DEVELOPMENT,India,15,0.386033418,-9999,-9999
1210632,Stand Out,Finance,1118911,Female,None,Active,Staff Accountant II,GENERAL ACCOUNTING,Poland,8,0.311090672,-9999,-9999
1210633,Stand Out,Finance,1107860,Female,None,Active,Staff Accountant II,GENERAL ACCOUNTING,Poland,14,0.325125511,-9999,-9999
1035942,On Track,Finance,513082,Male,None,Active,Specialist - Financial Reporting,FINANCIAL REPORTING,United Kingdom,26,0.363263146,-9999,-9999
1210166,On Track,Finance,1176155,Female,None,Active,Staff Accountant I,GENERAL ACCOUNTING,Malaysia,41,0.498983988,-9999,-9999
1117215,On Track,Finance,1226983,Female,None,Active,Staff Accountant I,GENERAL ACCOUNTING,Japan,15,0.351094953,-9999,-9999
1116973,Stand Out,"Legal, Compliance & Risk",788701,Female,None,Active,Senior Manager - Security,SECURITY,India,95,0.276918867,-9999,-9999
1186153,On Track,Finance,1001179,Male,None,Active,Senior Specialist -FP&A,FINANCIAL PLANNING & ANALYSIS,Singapore,33,0.211672119,-9999,-9999
1077136,On Track,Human Resources,1199578,Female,None,Active,Senior HR Manager,REGIONAL HR,Singapore,69,0.376624981,-9999,-9999
1001530,Stand Out,Finance,1203729,Female,None,Active,Analyst - Accounting Operations,ACCOUNTING OPERATIONS,Brazil,90,0.299087636,-9999,-9999
1001111,On Track,Information Technology,1085626,Male,None,Active,Senior Analyst - IT Product Support,IT PRODUCT SUPPORT,India,58,0.35203175,-9999,-9999
1210130,On Track,Finance,1008041,Male,None,Active,Lead Specialist - FP&A,FINANCIAL PLANNING & ANALYSIS,United Kingdom,33,0.462062902,-9999,-9999
753101,Stand Out,Information Technology,1274197,Female,None,Active,Senior Manager - IT Business Analysis,BUSINESS ANALYSIS,United States of America,74,0.353301789,-9999,-9999
1210187,On Track,Finance,1205843,Male,None,Active,Staff Accountant I,GENERAL ACCOUNTING,Malaysia,92,0.526387445,-9999,-9999
1001138,Stand Out,Information Technology,1173373,Male,None,Active,Manager - Applications Development,APPLICATIONS DEVELOPMENT,Mexico,52,0.341399526,-9999,-9999
1076669,Stand Out,Information Technology,645366,Male,None,Active,Senior Specialist - IT Product Management,IT PRODUCT MANAGEMENT,United States of America,63,0.399741785,-9999,-9999
753062,Stand Out,Finance,577004,Male,None,Active,Senior Manager - Financial Reporting,FINANCIAL REPORTING,United States of America,23,0.317514534,-9999,-9999
838932,On Track,Information Technology,1073454,Male,None,Active,IT Product Support Senior Coordinator,IT PRODUCT SUPPORT,New Zealand,61,0.569334461,-9999,-9999
1077190,Stand Out,Information Technology,1220135,Male,None,Active,Specialist- Systems Architecture - Data,SYSTEMS ARCHITECTURE - DATA,Poland,46,0.239862349,-9999,-9999
839000,Stand Out,Information Technology,1187500,Male,None,Active,Senior Specialist - IT Systems Engineering,IT SYSTEMS ENGINEERING,United States of America,31,0.41441902,-9999,-9999
1186166,Stand Out,Communications,861793,Female,None,Active,Internal Communications - Senior Specialist,INTERNAL COMMUNICATIONS,United Kingdom,95,0.266877266,-9999,-9999
1001340,Stand Out,"Legal, Compliance & Risk",578679,Female,None,Active,Chief Compliance Officer Geography/Specialty/LOB,COMPLIANCE,United States of America,82,0.654961085,-9999,-9999
752174,On Track,Information Technology,1210864,Male,None,Active,Leader - Enterprise Systems Architecture,SYSTEMS ARCHITECTURE - ENTERPRISE,Australia,66,0.356742712,-9999,-9999
1035713,On Track,Information Technology,1053790,Male,None,Active,Team Lead - Applications Development,APPLICATIONS DEVELOPMENT,India,82,0.528367112,-9999,-9999
1077117,On Track,Finance,1205049,Female,None,Active,Staff Accountant I,GENERAL ACCOUNTING,Brazil,100,0.540511698,-9999,-9999
1035718,On Track,Information Technology,1039967,Male,None,Active,Senior IT Business Analyst,BUSINESS ANALYSIS,India,57,0.521858957,-9999,-9999
840616,On Track,Information Technology,808276,Male,None,Active,Senior Manager - IT Product Support,IT PRODUCT SUPPORT,Sweden,96,0.498455718,-9999,-9999
521309,On Track,Information Technology,783093,Female,None,Active,Specialist - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,Spain,2,0.420716865,-9999,-9999
1117013,On Track,Information Technology,817703,Male,None,Active,IT Project Manager,IT PROJECT MANAGEMENT,United States of America,95,0.467478272,-9999,-9999
1035757,On Track,Finance,1212916,Female,None,Active,Staff Accountant I,GENERAL ACCOUNTING,Mexico,17,0.504543958,-9999,-9999
521284,On Track,Finance,527113,Female,None,Active,Accounting Supervisor,GENERAL ACCOUNTING,Belgium,39,0.401344253,-9999,-9999
838507,On Track,Finance,1116171,Male,None,Active,Staff Accountant II,GENERAL ACCOUNTING,Ireland,21,0.355378149,-9999,-9999
1001535,Stand Out,Finance,1016377,Male,None,Active,Specialist - FP&A,FINANCIAL PLANNING & ANALYSIS,South Africa,57,0.251926514,-9999,-9999
838523,On Track,Finance,528255,Female,None,Active,Associate Accountant,GENERAL ACCOUNTING,Papua New Guinea,52,0.579949124,-9999,-9999
1207208,On Track,Information Technology,1201188,Female,None,Active,Manager - IT Business Analysis,BUSINESS ANALYSIS,Australia,22,0.343713324,-9999,-9999
743625,On Track,Information Technology,587877,Male,None,Active,Senior Manager - IT Quality Assurance,IT QUALITY & ASSURANCE TESTING,United States of America,10,0.328061153,-9999,-9999
797498,On Track,Project Management Group,508144,Female,None,Active,Senior Manager - Project Management,PROJECT MANAGEMENT,United Kingdom,41,0.331220802,-9999,-9999
1207230,Stand Out,Human Resources,1271265,Female,None,Active,HR Business Partner,HR BUSINESS PARTNERS,Turkey,59,0.350123121,-9999,-9999
1082891,Stand Out,Information Technology,1037225,Male,None,Active,Leader - IT Management,IT MANAGEMENT,United States of America,94,0.339624842,-9999,-9999
1082850,On Track,Information Technology,820895,Female,None,Active,Lead Applications Developer,APPLICATIONS DEVELOPMENT,Australia,57,0.293722571,-9999,-9999
743727,On Track,Information Technology,617607,Female,None,Active,IT Business Analysis Specialist,BUSINESS ANALYSIS,United States of America,67,0.421505382,-9999,-9999
1207233,On Track,Information Technology,763922,Male,None,Active,Analyst - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,Sweden,85,0.57752791,-9999,-9999
1082839,On Track,Finance,1061183,Male,None,Active,Staff Accountant II,GENERAL ACCOUNTING,Panama,37,0.554363558,-9999,-9999
743782,On Track,"Legal, Compliance & Risk",1200349,Female,None,Active,Senior Compliance Specialist,COMPLIANCE,Ireland,40,0.217485873,-9999,-9999
1114715,On Track,"Legal, Compliance & Risk",1150667,Male,None,Active,Senior Counsel,ATTORNEYS,United Kingdom,97,0.214256356,-9999,-9999
1207253,On Track,Finance,1056972,Male,None,Active,Staff Accountant I,GENERAL ACCOUNTING,United States of America,87,0.429518399,-9999,-9999
1114779,Stand Out,Finance,1112864,Female,None,Active,Staff Accountant II,GENERAL ACCOUNTING,Poland,86,0.386652345,-9999,-9999
743901,On Track,Information Technology,790367,Male,None,Active,Senior Manager - IT Project Management,IT PROJECT MANAGEMENT,Spain,4,0.166293452,-9999,-9999
1032200,Stand Out,Sales & Client / Carrier Relationship Management,1024936,Female,None,Active,Expert - Business Development - Internal,BUSINESS DEVELOPMENT - INTERNAL,Canada,98,0.335600797,-1,-1
1003753,Stand Out,Finance,758187,Female,None,Active,Sub-Region Controller I,GENERAL ACCOUNTING,Russian Federation,23,0.047014946,-9999,-9999
1207302,Not Rated,Information Technology,1110495,Male,None,Active,Applications Development Analyst,APPLICATIONS DEVELOPMENT,Australia,88,0.752292262,-9999,-9999
1032217,On Track,Information Technology,749566,Male,None,Active,Senior Analyst - Data Center Operations,DATA CENTER OPERATIONS,United States of America,83,0.473762273,-9999,-9999
743830,On Track,Human Resources,1207049,Male,None,Active,Senior People Partner I,PEOPLE ADVISORY,Japan,18,0.648786041,-9999,-9999
1207299,On Track,Procurement,771892,Male,None,Active,Specialist - Global Sourcing,GLOBAL SOURCING,United States of America,47,0.409125213,-9999,-9999
1206922,On Track,Human Resources,1116846,Female,None,Active,Senior Payroll Analyst,PAYROLL,India,32,0.446733727,-9999,-9999
742295,On Track,Communications,648094,Male,None,Active,Internal Communications - Lead Specialist,INTERNAL COMMUNICATIONS,United States of America,37,0.438134342,-9999,-9999
1083459,Not Rated,Information Technology,613001,Male,None,Active,Specialist - IT Systems Engineering,IT SYSTEMS ENGINEERING,Brazil,39,0.668599908,-9999,-9999
1031863,On Track,Information Technology,704685,Male,None,Active,Senior IT Project Manager,IT PROJECT MANAGEMENT,United Kingdom,7,0.409191285,-9999,-9999
742284,Stand Out,Information Technology,1100759,Male,None,Active,Director - Network Engineering,IT NETWORK ENGINEERING,United States of America,53,0.392279918,1,0
742286,On Track,Finance,1000990,Female,None,Active,Leader - FP&A,FINANCIAL PLANNING & ANALYSIS,United States of America,39,0.275870387,-9999,-9999
1083622,Stand Out,Information Technology,1003574,Male,None,Active,Senior Applications Development Analyst,APPLICATIONS DEVELOPMENT,India,6,0.465044322,-9999,-9999
1187824,On Track,Information Technology,848770,Male,None,Active,Senior Specialist - IT Systems Engineering,IT SYSTEMS ENGINEERING,United States of America,73,0.382392915,-9999,-9999
1114418,On Track,Finance,1157814,Male,None,Active,Accountant,GENERAL ACCOUNTING,Hong Kong,46,0.364657209,1,1
742077,Stand Out,Consulting,845825,Male,None,Active,Senior Director - Government Consulting,GOVERNMENT CONSULTING,United States of America,1,0.407592317,-9999,-9999
1083613,Stand Out,Office & Business Administration Services,1065479,Female,None,Active,Office Management -Supervisor,OFFICE MANAGEMENT,India,32,0.318338354,-9999,-9999
797890,On Track,Finance,651579,Female,None,Active,Associate Accountant,GENERAL ACCOUNTING,Canada,28,0.488812881,-9999,-9999
1083677,On Track,Finance,1029314,Female,None,Active,Staff Accountant I,GENERAL ACCOUNTING,United States of America,8,0.622983088,-9999,-9999
1083676,Stand Out,Information Technology,603027,Male,None,Active,Specialist - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,United States of America,36,0.349788805,-9999,-9999
1083486,Stand Out,Human Resources,1086190,Male,None,Active,Senior HR Manager,REGIONAL HR,Spain,10,0.337328151,-9999,-9999
742245,On Track,Finance,515754,Female,None,Active,Associate Accountant,GENERAL ACCOUNTING,Italy,65,0.43663246,-9999,-9999
526646,On Track,Finance,744697,Female,None,Active,Associate Accountant,GENERAL ACCOUNTING,France,24,0.490501721,-9999,-9999
1206937,On Track,Finance,1022561,Female,None,Active,Staff Accountant II,GENERAL ACCOUNTING,United States of America,51,0.388458587,-9999,-9999
742250,On Track,Information Technology,527833,Male,None,Active,IT Project Manager,IT PROJECT MANAGEMENT,Brazil,99,0.278874706,-9999,-9999
1187676,Stand Out,Human Resources,1234098,Female,None,Active,People Partner II,PEOPLE ADVISORY,Singapore,29,0.244989682,-9999,-9999
743427,Stand Out,Finance,528255,Female,None,Active,Staff Accountant II,GENERAL ACCOUNTING,Australia,52,0.198705924,-9999,-9999
1207160,On Track,Information Technology,1097687,Male,None,Active,Senior Specialist - Systems Administration,SYSTEMS ADMINISTRATION,United States of America,45,0.409365993,-9999,-9999
1082995,On Track,Information Technology,1055266,Male,None,Active,Senior Analyst - IT Systems Engineering,IT SYSTEMS ENGINEERING,India,32,0.403902357,-9999,-9999
1207165,On Track,Finance,1032567,Female,None,Active,Staff Accountant II,GENERAL ACCOUNTING,Mexico,96,0.64749896,-9999,-9999
1208457,On Track,Human Resources,875482,Female,None,Active,Talent and Learning Specialist,TALENT & LEARNING (HYBRID),United Kingdom,82,0.316944902,-9999,-9999
1002755,On Track,Information Technology,511104,Male,None,Active,Senior Specialist - IT Messaging,IT MESSAGING OPERATIONS,Australia,82,0.397092789,-9999,-9999
1082983,Stand Out,Information Technology,1053781,Male,None,Active,Analyst - IT Product Support,IT PRODUCT SUPPORT,India,15,0.536700037,-9999,-9999
797544,On Track,Human Resources,1059136,Female,None,Active,Senior Compensation Specialist,COMPENSATION,United States of America,75,0.441177621,-9999,-9999
1003836,On Track,Information Technology,1194675,Female,None,Active,IT Quality Assurance Analyst,IT QUALITY & ASSURANCE TESTING,India,61,0.520235011,-9999,-9999
1186986,Stand Out,Information Technology,1254687,Male,None,Active,IT Business Analysis Specialist,BUSINESS ANALYSIS,United Kingdom,80,0.410745669,1,2
1080444,Stand Out,Finance,1257813,Male,None,Active,Accounting Manager,GENERAL ACCOUNTING,United Arab Emirates,92,0.308380735,-9999,-9999
1208443,On Track,Real Estate & Facilities,1157630,Female,None,Active,Specialist - Facilities,FACILITIES,United Kingdom,16,0.381239032,-9999,-9999
840213,On Track,Information Technology,511104,Male,None,Active,Senior Specialist - IT Messaging,IT MESSAGING OPERATIONS,United Kingdom,82,0.319220931,-9999,-9999
1186991,Stand Out,Communications,845825,Female,None,Active,Public Relations - Senior Leader,PUBLIC RELATIONS,United States of America,1,0.629343475,-9999,-9999
747828,Stand Out,Information Technology,1067179,Male,None,Active,Leader - IT Security,IT SECURITY ENGINEERING,United States of America,15,0.274779505,-9999,-9999
1080386,On Track,Information Technology,1053781,Female,None,Active,Analyst - IT Product Support,IT PRODUCT SUPPORT,India,15,0.536734261,-9999,-9999
1208475,On Track,Human Resources,1172836,Female,None,Active,Talent Management Specialist,TALENT MANAGEMENT,India,79,0.256981843,-9999,-9999
1080396,Not Rated,Human Resources,1224014,Male,None,Active,Senior Payroll Analyst,PAYROLL,India,42,0.984763403,-1,-1
1186969,On Track,Finance,1123974,Female,None,Active,Accountant,GENERAL ACCOUNTING,Malaysia,28,0.420043016,-9999,-9999
1002752,On Track,Human Resources,1017403,Female,None,Active,Senior HRSS Operations Manager,HR SHARED SERVICES OPERATIONS,Germany,70,0.291053875,-9999,-9999
1080466,On Track,Finance,1048105,Female,None,Active,Senior Specialist -FP&A,FINANCIAL PLANNING & ANALYSIS,Singapore,73,0.36940505,-9999,-9999
1208433,On Track,Information Technology,876067,Female,None,Active,Applications Development Analyst,APPLICATIONS DEVELOPMENT,India,37,0.403269655,-9999,-9999
1186988,On Track,Human Resources,1040031,Male,None,Active,HRSS Operations Associate,HR SHARED SERVICES OPERATIONS,United States of America,68,0.573715388,-9999,-9999
1080394,On Track,Finance,706695,Female,None,Active,Staff Accountant II,GENERAL ACCOUNTING,Ireland,58,0.404705515,-9999,-9999
1083047,On Track,Information Technology,762626,Male,None,Active,Senior Specialist - Systems Administration,SYSTEMS ADMINISTRATION,United States of America,40,0.459065753,-9999,-9999
1083098,Stand Out,Information Technology,864404,Male,None,Active,Senior Analyst - IT Systems Engineering,IT SYSTEMS ENGINEERING,India,36,0.371285401,-9999,-9999
797559,On Track,Finance,509707,Female,None,Active,Senior Associate - Treasury Accounting,TREASURY ACCOUNTING,United Kingdom,8,0.497823972,-9999,-9999
